text,source,lang
"Cisco and Microsoft CRM Team for Medium Businesses Integrated &lt;b&gt;...&lt;/b&gt; August 23, 2004 - (HostReview.com) - Cisco Systems, Inc. (www.cisco.com) today announced, with the support of Microsoft, the Cisco Customer Relationship Management (CRM) Communications Connector developed for Microsoft Business Solutions CRM.",ag_news:science_tech,en
"Brain Study Shows Why Revenge is Sweet Revenge is sweet. Many of us have felt that way, and now scientists say they know why.",ag_news:science_tech,en
"Napster Creator Touts Legal File Sharing Shawn Fanning's Napster software enabled countless music fans to swap songs on the Internet for free, turning him into the recording industry's enemy No. 1 in the process.",ag_news:science_tech,en
Napster Star Changes His Tune Napster creator Shawn Fanning is trying to make peace with the music industry. His newest venture will help the record labels and peer-to-peer networks work together to create new digital music businesses. By Katie Dean.,ag_news:science_tech,en
"House Bill HR 10 permits sending certain suspects abroad for torture? Tucked away in Section 3032 and 3033 of H.R. 10, the 9/11 Recommendations Implementation Act of 2004, is an ""anti-terrorist"" provision that was never recommended by the 9/11 Commission. Indeed, it is the very opposite of a Commission recommendation - as noted in a critical press release about the bill from Rep. Edward Markey (D-MA), quoted here. The bill was introduced by House Speaker Dennis Hastert (R-IL). This provision retroactively establishes a loophole legitimising the practice of extraditing ""suspected terrorists"" to another country where torture is legal or unprosecuted, for the purpose of having them tortured there.",ag_news:science_tech,en
"Anything But Microsoft Retail Store Pushes Linux, Open Source (TechWeb) TechWeb - The Linux and open source software movement has an ambitious retail store, and it is offering a low-cost, lightweight laptop that is devoid of Microsoft software.",ag_news:science_tech,en
"Big testicles betray swinging ancestors SCIENTISTS claim to have found the reason men #39;s testicles are the size they are, and it is all to do with the infidelity of our female ancestors.",ag_news:science_tech,en
"Online map of brain genes to be released It has been billed as one of the most massive information-crunching, gigabyte-gobbling research endeavors in history -- which might explain why after a year #39;s work, scientists have gotten through only about one-tenth of a mouse #39;s brain.",ag_news:science_tech,en
Photo 2 of 5: Gadgets galore in old Tokyo CNET News.com's Michael Kanellos travels to Tokyo to find out what may soon be on U.S. shelves.,ag_news:science_tech,en
"Briton arrested in counterfeiting crackdown Greek and British police in a joint operation cracked an illegal software sales ring, arresting two people and seizing thousands of pirated software programs, Greek police said on Friday.",ag_news:science_tech,en
"Google Index Database to be Archived? Google Index Database to be Archived?\\TechDirt reports that the San Jose Mercury News is running an article about Brewster Kahle's Internet Archive - Archive.org. While he's been profiled many times before, the one interesting tidbit to slip out this time is that Kahle has asked Google to donate their database ...",ag_news:science_tech,en
File-sharing not a threat to musicians and artists Internet file sharing has been one of the hottest-burning controversies for years. A new survey of musicians and artists promises to throw gas on the fire.,ag_news:science_tech,en
"Will Solaris 10 Make Sun Shine Again? When Sun Microsystems Inc. (SUNW ) Chairman and CEO Scott G. McNealy took the stage at a shindig in San Jose #39;s Tech Museum of Innovation on Nov. 15, he unveiled the most important product to come out of his company in nearly a decade.",ag_news:science_tech,en
"Thais Face Jumbo Dilemma in Conserving Elephants (Reuters) Reuters - Elephants kicking soccer balls,\painting flowers with their trunks, or twirling a hula-hoop are\a common sight in Thailand, where the sacred warrior beasts\perform in tourist shows or peddle fruits on the streets of\Bangkok.",ag_news:science_tech,en
PalmOne to Unveil New Handheld Organizer (AP) AP - Handheld computer maker PalmOne Inc. plans to unveil Monday a new memory-packed personal digital assistant that can double as a portable USB flash drive.,ag_news:science_tech,en
"FEC May Regulate Internet Political Activity By SHARON THEIMER WASHINGTON (AP) -- With political fund raising, campaign advertising and organizing taking place in full swing over the Internet, it may just be a matter of time before the Federal Election Commission joins the action. Well, that time may be now...",ag_news:science_tech,en
"Google Books It to the Finish Line (washingtonpost.com) washingtonpost.com - Google is already viewed by many as the king of search engines, but the newly public company is continuing to launch new services to keep its crown safe from competitors.",ag_news:science_tech,en
Court orders ISPs to identify song-swappers The British music industry has won a crucial High Court decision that forces Internet service providers to hand over the identity of people accused of using the Internet to swap free songs.,ag_news:science_tech,en
Microsoft tests online radio station People have been listening to music on their computers for a long time now - but not quite like this. Microsoft is test-marketing a new Web-based radio service that sounds almost like a local radio station - except without all the interruptions.,ag_news:science_tech,en
"Running Revolution Started as Evolution Millions of years before headphone-wearing joggers clotted the streets of America, the development of the ability to run played a crucial role in the evolution of early humans, according to new research.",ag_news:science_tech,en
"Open Source Makes Do-It-Yourself CRM Possible (NewsFactor) NewsFactor - For years, companies large and small have been convinced that if they want the sophisticated functionality of enterprise-class software like ERP and CRM systems, they must buy pre-packaged applications. And, to a large extent, that remains true.",ag_news:science_tech,en
"Shampooing to Stop Oil Spill Bird Deaths Oil spills cause more than half a million water birds to die each year, according to conservationists. Rescue workers offer some birds a chance at survival.",ag_news:science_tech,en
Microsoft SQL Server 2005 Delayed (NewsFactor) NewsFactor - Microsoft (Nasdaq: MSFT) has announced that the shipping date for SQL Server 2005 has been delayed -- a development bound to prompt an outcry from users anticipating what is the pivotal product in Microsoft's server portfolio.,ag_news:science_tech,en
"New PC Fingerprint Passwords (CBS) Instead of using all ten fingers to type in your user names and passwords when you enter a secure web site or log on to your PC, Microsoft wants you to use the tip of just one finger.",ag_news:science_tech,en
BEA packages Web application tools BEA Systems is set to release a new all-in-one package on Monday to help software partners create and install Web applications more quickly.,ag_news:science_tech,en
"Caterpillar to Buy Williams Technologies Construction equipment manufacturer Caterpillar Inc. said Wednesday that its Caterpillar Remanufacturing Services unit will acquire Williams Technologies Inc., a remanufacturer of transmissions and engines, from Remy International Inc. for an undisclosed ...",ag_news:science_tech,en
U.S.-Russia Space Crew Lands on Earth (AP) AP - A Soyuz capsule carrying a U.S.-Russian crew back to Earth following six months at the international space station hurtled through the Earth's atmosphere and landed safely and on target in Kazakhstan Saturday evening.,ag_news:science_tech,en
"Cassini Closes in on Titan Summary - (Oct 26, 2004) NASA #39;s Cassini spacecraft will pass only 1,200 km (745 miles) above the surface of Titan today, delivering the most detailed pictures ever taken of the mysterious, methane covered moon.",ag_news:science_tech,en
Banks sound alarm on online fraud The banking industry warns online customers to guard against a new wave of sophisticated cyber-fraud.,ag_news:science_tech,en
"Cassini Finds a Charged Up Saturn Saturn has an unusual magnetic environment, which acts as a planetary electrical transformer. The instrument measuring the charged Saturn on Cassini has already found a plasma between what previously was just thought to be a ring gap...",ag_news:science_tech,en
